,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweets,Gold,NumDealsPurchases,Web,Catalog,Store,WebVisits,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spending,Time_With_Company,Children,Has_Child,TotalAcceptedCmp,Family_size
156,64,Graduate,Partner,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,89,94.66666666666667,2,Has Child,0,4
157,56,Graduate,Partner,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,36,92.83333333333333,2,Has Child,0,4
158,39,Graduate,Partner,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,102.23333333333333,1,Has Child,0,3
159,51,Graduate,Partner,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,148,92.83333333333333,2,Has Child,0,4
160,62,Postgraduate,Partner,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,93,95.53333333333333,2,Has Child,0,4
161,54,Graduate,Single,52074.0,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,119,93.4,1,Has Child,1,2
162,46,Postgraduate,Partner,80427.0,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1835,112.36666666666666,1,Has Child,0,3
163,73,Postgraduate,Partner,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1318,109.2,0,No Child,3,2
164,51,Postgraduate,Partner,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,45,91.76666666666667,2,Has Child,0,4
165,62,Graduate,Partner,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,10,90.7,3,Has Child,0,5
166,70,Undergraduate,Partner,78497.0,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,978,97.53333333333333,0,No Child,1,2
167,45,Postgraduate,Partner,51650.0,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,92.16666666666667,1,Has Child,0,3
168,33,Undergraduate,Partner,16248.0,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,92.2,1,Has Child,0,3
169,75,Postgraduate,Partner,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,99.66666666666667,0,No Child,0,2
170,37,Postgraduate,Partner,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,66,95.8,1,Has Child,0,3
171,60,Undergraduate,Partner,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,91.0,0,No Child,0,2
172,38,Graduate,Partner,25271.0,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,50,109.56666666666666,1,Has Child,0,3
173,51,Postgraduate,Single,32303.0,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,39,94.3,1,Has Child,0,2
174,55,Graduate,Partner,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,101.56666666666666,1,Has Child,0,3
175,45,Graduate,Partner,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1581,106.1,0,No Child,0,2
176,57,Postgraduate,Partner,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,106.9,2,Has Child,0,4
177,43,Undergraduate,Partner,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,112.46666666666667,1,Has Child,1,3
178,32,Postgraduate,Partner,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1282,104.13333333333334,0,No Child,0,2
179,33,Graduate,Partner,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,91,103.7,1,Has Child,0,3
180,48,Graduate,Partner,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,315,107.06666666666666,2,Has Child,0,4
181,44,Graduate,Partner,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,31,96.6,2,Has Child,0,4
182,41,Postgraduate,Partner,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,92.1,0,No Child,0,2
183,67,Graduate,Partner,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1600,99.96666666666667,0,No Child,1,2
184,67,Graduate,Partner,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1270,108.13333333333334,0,No Child,0,2
185,48,Postgraduate,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,263,93.53333333333333,2,Has Child,2,3
186,69,Graduate,Single,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,90.53333333333333,1,Has Child,1,2
187,53,Graduate,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,1295,97.26666666666667,0,No Child,0,1
188,43,Graduate,Single,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,99.13333333333334,1,Has Child,0,2
189,44,Postgraduate,Partner,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1240,110.66666666666667,0,No Child,4,2
190,56,Postgraduate,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,38,102.1,2,Has Child,0,3
191,37,Postgraduate,Single,18890.0,0,0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,110.4,0,No Child,2,1
192,33,Graduate,Partner,29604.0,1,0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,97.3,1,Has Child,1,3
193,58,Postgraduate,Single,48721.0,1,1,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,104.26666666666667,2,Has Child,0,3
194,55,Graduate,Partner,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,91.23333333333333,1,Has Child,0,3
195,67,Graduate,Single,64497.0,0,1,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,112.43333333333334,1,Has Child,2,2
196,65,Graduate,Partner,46097.0,0,1,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,105.7,1,Has Child,0,3
197,67,Graduate,Partner,77972.0,0,0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,93.96666666666667,0,No Child,0,2
198,53,Postgraduate,Partner,44377.0,1,1,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,111.6,2,Has Child,0,4
199,47,Postgraduate,Partner,46014.0,1,1,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,108.0,2,Has Child,0,4
200,36,Graduate,Partner,70951.0,0,0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,104.56666666666666,0,No Child,0,2
201,44,Graduate,Partner,41443.0,1,0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,93.5,1,Has Child,0,3
202,43,Undergraduate,Single,52195.0,2,1,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,92.13333333333334,3,Has Child,0,4
203,73,Postgraduate,Partner,83790.0,0,0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,98.06666666666666,0,No Child,2,2
204,67,Postgraduate,Single,44551.0,0,1,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,100.6,1,Has Child,0,2
205,41,Graduate,Partner,69508.0,1,0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,110.26666666666667,1,Has Child,0,3
206,33,Undergraduate,Partner,45204.0,1,0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,93.16666666666667,1,Has Child,0,3
207,52,Graduate,Partner,72460.0,0,0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,98.1,0,No Child,0,2
208,51,Postgraduate,Partner,77622.0,0,2,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,93.06666666666666,2,Has Child,0,4
209,41,Postgraduate,Partner,30732.0,1,0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,108.53333333333333,1,Has Child,0,3
210,59,Graduate,Single,63887.0,0,1,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,112.5,1,Has Child,0,2
211,43,Graduate,Partner,42011.0,1,0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,105.86666666666666,1,Has Child,0,3
212,45,Graduate,Partner,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,110.93333333333334,1,Has Child,0,3
213,69,Graduate,Single,51537.0,0,1,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,109.43333333333334,1,Has Child,0,2
214,49,Postgraduate,Partner,79930.0,0,0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,113.53333333333333,0,No Child,0,2
215,35,Postgraduate,Partner,34320.0,1,0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,94.96666666666667,1,Has Child,0,3
216,55,Graduate,Single,37070.0,1,1,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,106.06666666666666,2,Has Child,1,3
217,59,Undergraduate,Single,81975.0,0,1,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,108.53333333333333,1,Has Child,1,2
218,50,Graduate,Partner,38590.0,1,0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,104.2,1,Has Child,0,3
219,70,Graduate,Single,15033.0,0,0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,93.0,0,No Child,0,1
220,56,Postgraduate,Partner,62745.0,0,1,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,105.96666666666667,1,Has Child,0,3
221,46,Undergraduate,Partner,22212.0,1,0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,97.26666666666667,1,Has Child,0,3
222,39,Postgraduate,Partner,23661.0,1,0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,97.43333333333334,1,Has Child,0,3
223,63,Postgraduate,Single,79761.0,0,1,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,99.46666666666667,1,Has Child,0,2
224,48,Graduate,Single,7500.0,1,0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,96.7,1,Has Child,0,2
225,53,Graduate,Single,73455.0,0,0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,98.66666666666667,0,No Child,1,1
226,63,Graduate,Partner,64961.0,0,1,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,108.96666666666667,1,Has Child,0,3
227,50,Graduate,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,101.63333333333334,1,Has Child,0,2
228,31,Graduate,Partner,73687.0,0,0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,97.63333333333334,0,No Child,2,2
229,63,Graduate,Partner,61074.0,0,1,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,113.23333333333333,1,Has Child,0,3
230,57,Postgraduate,Partner,31686.0,1,1,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,91.33333333333333,2,Has Child,0,4
231,49,Graduate,Partner,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,104.03333333333333,1,Has Child,4,3
232,68,Graduate,Partner,75027.0,0,1,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,108.4,1,Has Child,0,3
233,33,Postgraduate,Partner,67546.0,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,112.76666666666667,0,No Child,0,2
234,52,Postgraduate,Partner,65176.0,0,1,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,110.8,1,Has Child,0,3
235,46,Postgraduate,Single,31160.0,1,0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,100.06666666666666,1,Has Child,0,2
236,36,Graduate,Single,29938.0,1,0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,98.7,1,Has Child,0,2
237,47,Graduate,Single,102692.0,0,0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,105.53333333333333,0,No Child,5,1
238,63,Undergraduate,Partner,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,112.03333333333333,0,No Child,0,2
239,54,Graduate,Partner,75702.0,1,1,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,112.83333333333333,2,Has Child,0,4
240,47,Postgraduate,Single,30899.0,1,0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,111.33333333333333,1,Has Child,0,2
241,60,Postgraduate,Partner,63342.0,0,1,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,111.23333333333333,1,Has Child,1,3
242,57,Graduate,Single,45989.0,0,1,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,111.03333333333333,1,Has Child,0,2
243,57,Graduate,Single,18701.0,1,1,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,103.53333333333333,2,Has Child,0,3
244,64,Postgraduate,Single,40737.0,2,1,08-12-2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,97.3,3,Has Child,0,4
245,42,Graduate,Single,15287.0,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,111.43333333333334,1,Has Child,2,2
246,53,Postgraduate,Single,69674.0,0,2,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,103.96666666666667,2,Has Child,0,3
247,51,Postgraduate,Partner,44159.0,1,0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,90.93333333333334,1,Has Child,0,3
248,43,Postgraduate,Partner,37717.0,1,0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,109.96666666666667,1,Has Child,0,3
249,69,Postgraduate,Partner,43776.0,1,1,03-02-2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,107.56666666666666,2,Has Child,1,4
250,55,Postgraduate,Partner,38179.0,1,1,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,106.26666666666667,2,Has Child,0,4
251,58,Graduate,Partner,80124.0,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,90.63333333333334,0,No Child,1,2
252,51,Postgraduate,Partner,38097.0,1,1,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,184,111.26666666666667,2,Has Child,2,4
253,51,Graduate,Partner,72940.0,0,0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,103.03333333333333,0,No Child,0,2
254,51,Graduate,Partner,22070.0,1,0,04-10-2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,67,99.46666666666667,1,Has Child,0,3
255,68,Graduate,Single,69267.0,0,0,22-09-2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1635,112.03333333333333,0,No Child,1,1
256,38,Postgraduate,Single,31788.0,1,0,20-03-2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,60,93.9,1,Has Child,0,2
257,46,Postgraduate,Partner,61905.0,0,1,04-02-2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,231,95.36666666666666,1,Has Child,0,3
258,61,Graduate,Partner,29315.0,1,1,06-04-2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,93.33333333333333,2,Has Child,0,4
259,58,Graduate,Single,33378.0,1,1,06-02-2013,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,107.46666666666667,2,Has Child,0,3
260,58,Postgraduate,Partner,66313.0,0,1,16-09-2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,100.06666666666666,1,Has Child,0,3
261,65,Graduate,Single,60714.0,0,0,17-01-2013,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,108.13333333333334,0,No Child,1,1
262,40,Postgraduate,Partner,77882.0,0,0,30-04-2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,92.53333333333333,0,No Child,0,2
263,35,Postgraduate,Single,69867.0,0,0,02-04-2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,925,105.63333333333334,0,No Child,2,1
264,53,Postgraduate,Single,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,105.0,1,Has Child,0,2
265,40,Undergraduate,Partner,24480.0,1,0,11-02-2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,107.3,1,Has Child,0,3
266,45,Graduate,Partner,51369.0,0,1,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,110.93333333333334,1,Has Child,0,3
267,75,Graduate,Partner,37760.0,0,0,31-08-2012,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,112.76666666666667,0,No Child,0,2
268,47,Postgraduate,Partner,65640.0,0,1,01-03-2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,94.53333333333333,1,Has Child,0,3
269,46,Postgraduate,Partner,44319.0,1,1,17-04-2014,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,92.96666666666667,2,Has Child,0,4
270,47,Graduate,Partner,30631.0,1,0,12-07-2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,102.26666666666667,1,Has Child,0,3
271,69,Graduate,Partner,75278.0,0,0,29-01-2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,107.73333333333333,0,No Child,0,2
272,65,Postgraduate,Partner,50898.0,1,1,08-01-2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,108.43333333333334,2,Has Child,0,4
273,55,Graduate,Single,79946.0,0,0,12-05-2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1478,92.13333333333334,0,No Child,0,1
274,72,Postgraduate,Single,35416.0,0,0,13-06-2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,103.23333333333333,0,No Child,0,1
275,37,Undergraduate,Partner,32414.0,0,0,04-07-2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52,102.53333333333333,0,No Child,1,2
276,52,Graduate,Partner,38361.0,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,96.66666666666667,1,Has Child,0,3
277,41,Graduate,Partner,82497.0,0,0,31-10-2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1919,110.73333333333333,0,No Child,1,2
278,50,Graduate,Partner,16626.0,2,0,15-01-2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,96.03333333333333,2,Has Child,0,4
279,56,Graduate,Partner,29672.0,1,1,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,106.33333333333333,2,Has Child,0,4
280,69,Postgraduate,Partner,55951.0,0,1,23-08-2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1374,113.03333333333333,1,Has Child,2,3
281,33,Undergraduate,Single,35388.0,1,0,07-03-2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,106.5,1,Has Child,0,2
282,35,Postgraduate,Partner,42386.0,1,0,13-01-2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,108.26666666666667,1,Has Child,0,3
283,39,Graduate,Single,68627.0,0,0,12-01-2013,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,825,108.3,0,No Child,0,1
284,56,Postgraduate,Single,57912.0,0,1,17-03-2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,916,94.0,1,Has Child,1,2
285,63,Graduate,Single,35246.0,1,1,16-04-2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,93.0,2,Has Child,0,3
286,65,Undergraduate,Partner,58821.0,0,1,12-10-2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,99.2,1,Has Child,0,3
287,43,Postgraduate,Partner,46377.0,1,0,01-03-2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,90,94.53333333333333,1,Has Child,0,3
288,33,Graduate,Single,39747.0,1,0,13-04-2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,273,93.1,1,Has Child,0,2
289,37,Graduate,Partner,23976.0,1,0,27-12-2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,96.66666666666667,1,Has Child,0,3
290,60,Postgraduate,Partner,80950.0,0,0,28-03-2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,1213,105.8,0,No Child,1,2
291,55,Graduate,Single,27038.0,0,0,18-09-2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,107,112.16666666666667,0,No Child,1,1
292,74,Graduate,Single,77457.0,0,0,05-03-2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,1157,94.4,0,No Child,1,1
293,57,Postgraduate,Partner,64100.0,0,1,10-09-2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,546,100.26666666666667,1,Has Child,1,3
294,29,Postgraduate,Partner,42670.0,0,0,27-04-2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,104.8,0,No Child,0,2
295,45,Graduate,Single,12571.0,1,0,18-01-2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,53,95.93333333333334,1,Has Child,0,2
296,54,Graduate,Partner,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,37,98.66666666666667,3,Has Child,0,5
297,45,Postgraduate,Single,70893.0,0,0,06-02-2013,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1508,107.46666666666667,0,No Child,0,1
298,55,Graduate,Partner,54198.0,1,1,17-12-2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,97.0,2,Has Child,0,4
299,65,Postgraduate,Partner,28839.0,1,1,11-03-2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,32,94.2,2,Has Child,0,4
300,49,Graduate,Partner,40321.0,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,101.7,2,Has Child,0,4
301,36,Graduate,Single,66503.0,1,0,14-08-2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,113.33333333333333,1,Has Child,0,2
302,70,Graduate,Partner,30833.0,1,1,16-07-2013,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,28,102.13333333333334,2,Has Child,0,4
303,50,Graduate,Partner,64795.0,0,1,17-01-2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,108.13333333333334,1,Has Child,0,3
304,47,Graduate,Partner,34421.0,1,0,01-07-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,30,102.63333333333334,1,Has Child,0,3
305,56,Postgraduate,Single,47025.0,1,1,09-02-2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,20,95.2,2,Has Child,0,3
306,60,Postgraduate,Single,64325.0,0,1,07-02-2013,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1307,107.43333333333334,1,Has Child,0,2
307,68,Graduate,Single,40464.0,0,1,11-01-2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,108.33333333333333,1,Has Child,0,2
308,64,Graduate,Partner,62187.0,0,0,05-07-2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,102.5,0,No Child,0,2
309,45,Postgraduate,Single,14849.0,1,0,02-07-2013,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,65,102.6,1,Has Child,0,2
310,37,Graduate,Partner,27255.0,1,0,07-11-2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,98.33333333333333,1,Has Child,0,3
311,71,Postgraduate,Partner,54432.0,2,1,09-05-2013,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,38,104.4,3,Has Child,0,5
312,35,Postgraduate,Single,29999.0,1,0,13-02-2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,160,107.23333333333333,1,Has Child,0,2
